Wavenumber (cm⁻¹),Importance,sample_type,train_percentage,test_name,target_variable,accuracy,model,search_type
2734.584179392336,0.0015717133942168,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2732.655699717165,0.0016138217259405,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2730.727220041994,0.0016617638021793,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2728.798740366823,0.0015007779883773,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2726.870260691652,0.0011500993793158,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2724.941781016481,0.0007283471108489,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2723.013301341311,0.0003589282824816,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2721.08482166614,0.0004943276697894,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2719.156341990969,0.0011091032232404,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2717.227862315798,0.0016551825656618,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2715.299382640627,0.0021432531256856,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2713.370902965456,0.0020204613003403,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2711.442423290285,0.0010184008389055,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2709.513943615114,7.720703784120864e-05,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2707.585463939944,0.0005456710850247,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2705.656984264772,0.0009178811505627,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2703.728504589601,0.0011881410785044,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2701.800024914431,0.0013163691872868,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2699.87154523926,0.0014149563320403,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2697.943065564089,0.001384270532338,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2696.014585888918,0.0012244296262442,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2694.086106213747,0.0011311651436527,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2692.157626538576,0.0011572842010148,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2690.229146863405,0.0011220411971361,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2688.300667188234,0.0010391294542334,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2686.372187513064,0.0010460099866384,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2684.443707837893,0.0010324750264288,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2682.515228162722,0.0009396082283696,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2680.586748487551,0.0008809362914007,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2678.65826881238,0.0008084220550295,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2676.729789137209,0.0007037959879569,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2674.801309462038,0.0006333586724038,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2672.872829786867,0.0005079448386225,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2670.944350111697,0.0002795522029929,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2669.015870436525,9.581834461432328e-05,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2667.087390761355,4.892234753725079e-05,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2665.158911086184,4.213411298551256e-05,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2663.230431411013,7.684280761486888e-06,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2661.301951735842,3.911171130776893e-05,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2659.373472060671,0.000125484757514,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2657.4449923855,0.0002064894977128,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2655.516512710329,0.0002424583580975,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2653.588033035158,0.0003096624448172,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2651.659553359988,0.0003980657218198,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2649.731073684817,0.0004654520203941,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2647.802594009645,0.0005379232734989,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2645.874114334475,0.0005989921681574,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2643.945634659304,0.0006413640691696,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2642.017154984133,0.0006997539978525,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2640.088675308962,0.0007544575616206,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2638.160195633791,0.0007898044245582,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2636.23171595862,0.0008317970578732,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2634.303236283449,0.000863431605384,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2632.374756608278,0.0008814707176284,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2630.446276933108,0.0009193909285867,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2628.517797257937,0.0009594826633908,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2626.589317582765,0.0009852000264149,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2624.660837907595,0.0010183251389247,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2622.732358232424,0.0010514976645972,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2620.803878557253,0.0010709886421101,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2618.875398882082,0.0010878400865272,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2616.946919206911,0.0010971940902501,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2615.01843953174,0.0010973559227152,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2613.089959856569,0.0011172827210757,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2611.161480181398,0.001156779255849,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2609.233000506228,0.0011874867764734,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2607.304520831057,0.0012111229793652,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2605.376041155886,0.0012270053240838,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2603.447561480715,0.0012389591197724,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2601.519081805544,0.0012589526730485,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2599.590602130373,0.0012695583537627,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2597.662122455202,0.0012765152903576,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2595.733642780031,0.0012927788179312,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2593.80516310486,0.0013077064383714,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2591.876683429689,0.0013309904735165,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2589.948203754519,0.0013480400325065,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2588.019724079348,0.0013358100193772,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2586.091244404177,0.0013210761689722,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2584.162764729006,0.0013168111588792,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2582.234285053835,0.0013103856066312,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2580.305805378664,0.0013085794927693,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2578.377325703493,0.0013105860770342,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2576.448846028322,0.0013067359354112,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2574.520366353152,0.0013116321435377,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2572.59188667798,0.0013323899751886,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2570.663407002809,0.0013514366456888,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2568.734927327639,0.0013646396859931,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2566.806447652468,0.0013709510419533,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2564.877967977297,0.0013650856408851,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2562.949488302126,0.0013525380109914,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2561.021008626955,0.0013393567466249,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2559.092528951784,0.0013361510020005,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2557.164049276613,0.0013453980560537,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2555.235569601442,0.0013553110692933,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2553.307089926272,0.0013659011842552,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2551.378610251101,0.0013704150119878,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2549.45013057593,0.0013585595202362,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2547.521650900759,0.0013533457882816,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2545.593171225588,0.0013678584360643,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2543.664691550417,0.0013772535508295,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2541.736211875246,0.0013705194656335,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2539.807732200075,0.0013624978469462,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2537.879252524904,0.0013623550773842,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2535.950772849733,0.0013677481051754,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2534.022293174562,0.001371164672809,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2532.093813499392,0.0013647419325431,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2530.165333824221,0.0013539797177567,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2528.23685414905,0.0013546500017147,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2526.308374473879,0.00137787359918,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2524.379894798708,0.0014070040094222,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2522.451415123537,0.0014193594851452,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2520.522935448366,0.0014303796076896,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2518.594455773195,0.0014266806456795,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2516.665976098025,0.0013958265960123,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2514.737496422853,0.0013818553002162,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2512.809016747683,0.0013757575533221,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2510.880537072512,0.0013721429500007,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2508.952057397341,0.0014001999639505,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2507.02357772217,0.0014028589984688,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2505.095098046999,0.001373146812789,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2503.166618371828,0.001380039027593,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
2501.238138696657,0.0013906910858009,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1849.412008488893,0.0019781276472895,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1847.483528813722,0.0019721867571516,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1845.555049138551,0.0019637230402817,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1843.62656946338,0.0019520516017242,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1841.698089788209,0.0019356991255584,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1839.769610113039,0.0019089672458007,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1837.841130437868,0.001878370714397,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1835.912650762697,0.0018509299950646,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1833.984171087526,0.001826907618347,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1832.055691412355,0.0018023557801817,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1830.127211737184,0.0017737697334336,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1828.198732062013,0.0017370637059797,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1826.270252386842,0.0016891111628411,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1824.341772711671,0.0016414510524781,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1822.413293036501,0.0016026241384152,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1820.48481336133,0.0015683712413352,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1818.556333686158,0.0015329878351153,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1816.627854010988,0.0014865393748175,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1814.699374335817,0.0014329032300106,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1812.770894660646,0.0013840697530856,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1810.842414985475,0.0013286207524079,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1808.913935310304,0.0012651884720598,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1806.985455635133,0.0012063832839269,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1805.056975959963,0.001140708337679,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1803.128496284791,0.0010640463887239,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1801.20001660962,0.0009957896215927,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1799.27153693445,0.0009392350378918,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1797.343057259279,0.0008827022477061,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1795.414577584108,0.0008218789104714,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1793.486097908937,0.0007614793131427,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1791.557618233766,0.0007085064931202,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1789.629138558595,0.0006663588254067,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1787.700658883424,0.0006353474087306,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1785.772179208253,0.0005934006419131,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1783.843699533082,0.0005282998709803,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1781.915219857912,0.0004690815453555,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1779.986740182741,0.0004208755701417,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1778.05826050757,0.0003791011775485,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1776.129780832399,0.0003445408583115,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1774.201301157228,0.0003209193876561,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1772.272821482057,0.0002979330780579,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1770.344341806886,0.0002731403692607,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1768.415862131715,0.0002545498157941,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1766.487382456544,0.000208963057805,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1764.558902781373,0.0001321357209356,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1762.630423106202,5.309847709150492e-05,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1760.701943431032,3.851298778271825e-05,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1758.773463755861,0.0001320296937536,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1756.84498408069,0.0002085808492972,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1754.916504405519,0.0002802232904465,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1752.988024730348,0.0003435210284501,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1751.059545055177,0.0003977046374352,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1749.131065380006,0.0004447560154777,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1747.202585704835,0.000488627512721,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1745.274106029664,0.000538354344695,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1743.345626354494,0.0005945117519155,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1741.417146679323,0.0006504599461934,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1739.488667004152,0.0006788512274782,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1737.560187328981,0.0007053210811505,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1735.63170765381,0.0007280476214745,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1733.703227978639,0.0007318792779605,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1731.774748303468,0.0007475888552551,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1729.846268628297,0.0007537180379405,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1727.917788953126,0.0007118913661235,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1725.989309277955,0.0006782352146394,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1724.060829602785,0.0006335465342792,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1722.132349927614,0.0004886923010582,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1720.203870252443,0.0003146248089457,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1718.275390577272,0.0002972871277433,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1716.346910902101,0.0016156622330319,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1714.41843122693,0.0011786792341099,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1712.489951551759,0.000965987094645,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1710.561471876588,0.0006182017954947,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1708.632992201417,0.0004988256757951,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1706.704512526246,0.0002661371172976,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1704.776032851076,0.0001526152765515,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1702.847553175905,0.0001396382391488,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1700.919073500734,0.0004167394331776,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1698.990593825563,0.0007061952933423,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1697.062114150392,0.0007928694997696,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1695.133634475221,0.0010501010881903,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1693.20515480005,0.0011086699493189,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1691.276675124879,0.0010476928293845,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1689.348195449708,0.0012774573489153,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1687.419715774538,0.0014010979213772,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1685.491236099367,0.0015066846116548,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1683.562756424196,0.0017280089482188,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1681.634276749025,0.0018706150334328,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1679.705797073854,0.0020485787820608,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1677.777317398683,0.0021715212057053,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1675.848837723512,0.0021956978467209,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1673.920358048341,0.0021660947513407,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1671.99187837317,0.0019669219344317,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1670.063398697999,0.0016628812447211,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1668.134919022829,0.001356573186402,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1666.206439347658,0.0009959711247073,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1664.277959672487,0.0007093486215545,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1662.349479997316,0.0005660343746709,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1660.421000322145,0.0004131361684554,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1658.492520646974,0.0002960871788973,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1656.564040971803,0.0002716855371227,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1654.635561296632,0.0003975863634091,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1652.707081621461,0.0006120558086224,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1650.77860194629,0.0010342761908071,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1648.85012227112,0.0019802007113827,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1646.921642595948,0.0030870566434322,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1644.993162920778,0.002848123981861,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1643.064683245607,0.0023141381638732,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1641.136203570436,0.0019124408095393,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
1639.207723895265,0.0016535104257199,SERUM,0.7,MLP (GridSearchCV),group_fam,0.9231,MLP,GridSearchCV
