Wavenumber (cm⁻¹),Importance,target_variable,Sample Type,Train Percentage,Model,Search Type,Accuracy
971.9537562861337,0.00307229388311496,group_fam,PLASMA,0.8,Decision Tree,BayesSearchCV,0.7333333333333333
1012.451829464723,0.0030697997556285266,group_fam,PLASMA,0.8,Decision Tree,BayesSearchCV,0.7333333333333333
964.23983758545,0.002989425045914705,group_fam,PLASMA,0.8,Decision Tree,BayesSearchCV,0.7333333333333333
1552.426138512574,0.002981960456854252,group_fam,PLASMA,0.8,Decision Tree,BayesSearchCV,0.7333333333333333
1683.562756424196,0.002976585350311921,group_fam,PLASMA,0.8,Decision Tree,BayesSearchCV,0.7333333333333333
1014.380309139893,0.002976106369789929,group_fam,PLASMA,0.8,Decision Tree,BayesSearchCV,0.7333333333333333
1681.634276749025,0.0029686691324915587,group_fam,PLASMA,0.8,Decision Tree,BayesSearchCV,0.7333333333333333
1554.354618187745,0.0029525786494733527,group_fam,PLASMA,0.8,Decision Tree,BayesSearchCV,0.7333333333333333
1002.809431088868,0.0029220749089090736,group_fam,PLASMA,0.8,Decision Tree,BayesSearchCV,0.7333333333333333
1016.308788815064,0.0029133196852529878,group_fam,PLASMA,0.8,Decision Tree,BayesSearchCV,0.7333333333333333
1550.497658837404,0.002902990161976533,group_fam,PLASMA,0.8,Decision Tree,BayesSearchCV,0.7333333333333333
973.8822359613046,0.002895726582871572,group_fam,PLASMA,0.8,Decision Tree,BayesSearchCV,0.7333333333333333
1105.018853872926,0.003917819982014414,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
1106.947333548097,0.0038881922213665192,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
1103.090374197755,0.0037921557297155703,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
1108.875813223267,0.003762030347982485,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
968.0967969357921,0.003589292395348724,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
970.0252766109629,0.0035829088210653586,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
1110.804292898438,0.0035740498905718655,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
966.1683172606208,0.0035606232837858305,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
1101.161894522584,0.0035186680496699335,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
964.23983758545,0.0034933287018440564,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
971.9537562861337,0.0034843477566220667,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
939.1696018082284,0.003402789382052366,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
962.3113579102792,0.0033674448680378268,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
1112.732772573609,0.0033612351571924866,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
973.8822359613046,0.0033487026553639483,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
941.0980814833993,0.00332596390632413,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
950.7404798592538,0.0033227131505067214,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
952.6689595344246,0.0033188559551223674,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
960.3828782351084,0.003286197784453464,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
958.4543985599371,0.003271661539764341,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,0.7757575757575758
970.0252766109629,0.0035530321747457437,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
968.0967969357921,0.0035218455374059782,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
966.1683172606208,0.0034655301161021328,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
971.9537562861337,0.003465427415550598,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
1105.018853872926,0.0034254996148349935,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
1716.346910902101,0.0034253409532517018,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
1106.947333548097,0.0033795754805845068,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
964.23983758545,0.0033719484720236385,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
1546.640699487062,0.003336888041623957,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
1103.090374197755,0.00333559364763085,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
973.8822359613046,0.003308776399259136,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
1548.569179162233,0.0033020662127189867,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
1550.497658837404,0.0032863065780076956,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
1544.712219811891,0.0032857997388001784,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
1552.426138512574,0.003275123802774649,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
1108.875813223267,0.0032538797405988486,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
1542.78374013672,0.0032365970202893972,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
939.1696018082284,0.0032348967463236332,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
1685.491236099367,0.00322866686884495,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
962.3113579102792,0.003202377947353272,group_fam,PLASMA,0.8,XGBoost,BayesSearchCV,0.903030303030303
1110.804292898438,0.0038435693357988516,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1132.017569325318,0.003834916599587404,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1112.732772573609,0.0038332701774672242,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1130.089089650148,0.0038099194381190546,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1108.875813223267,0.003781913382747389,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1114.66125224878,0.0037609927721226617,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1133.946049000489,0.003753032212695575,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1128.160609974977,0.0037465778242190594,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1039.450544917115,0.0037259525452301816,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1037.522065241944,0.0037076743315724056,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1041.379024592286,0.0036958873235781223,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1126.232130299806,0.0036771239961280056,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1035.593585566773,0.0036630818641806436,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1116.589731923951,0.0036519352143747673,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1106.947333548097,0.0036304770052707834,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1124.303650624635,0.003606481945119327,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1043.307504267457,0.003597103947417719,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1118.518211599122,0.0035685944479511775,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1122.375170949464,0.0035602286563930427,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1033.665105891602,0.003560227089346133,group_fam,PLASMA,0.7,Random Forest,GridSearchCV,0.7787114845938374
1130.089089650148,0.004007879226659168,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1132.017569325318,0.003998737428524534,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1128.160609974977,0.003964817229832845,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1126.232130299806,0.0039026369801017885,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1133.946049000489,0.003870761485626078,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1112.732772573609,0.0038701319566686655,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1110.804292898438,0.0038450165130281015,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1114.66125224878,0.0038327388335421078,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1124.303650624635,0.0038245412954782264,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1122.375170949464,0.003756971943873289,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1116.589731923951,0.003755761430216833,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1108.875813223267,0.003753535540275811,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1120.446691274293,0.0037128416602069,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1118.518211599122,0.003704370187018005,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1135.87452867566,0.0036247525198670775,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1039.450544917115,0.0035916541802258188,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1106.947333548097,0.0035852474068757806,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1041.379024592286,0.0035708393917890913,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1037.522065241944,0.003557923761475153,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1035.593585566773,0.0034963513678902816,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,0.865546218487395
1126.232130299806,0.004750035435979976,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1128.160609974977,0.004739943273744744,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1124.303650624635,0.0047237896150141775,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1130.089089650148,0.0046923146855548875,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1122.375170949464,0.004651861826094129,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1132.017569325318,0.00456457047887005,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1120.446691274293,0.004553366551064769,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1118.518211599122,0.0044598213469034444,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1116.589731923951,0.004382424947885873,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1114.66125224878,0.004309660923610814,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1133.946049000489,0.004296103830516097,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1112.732772573609,0.004200996533596427,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1110.804292898438,0.0040204171783848495,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1135.87452867566,0.003875017735299474,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1108.875813223267,0.0037918826780801804,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1106.947333548097,0.0035607876610330423,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1556.283097862916,0.003540912791670645,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1558.211577538087,0.0035273850569136947,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1498.428707607789,0.00337040815665475,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1502.285666958131,0.0033683244899821896,group_fam,PLASMA,0.7,MLP,GridSearchCV,0.9089635854341737
1126.232130299806,0.0053789080364127296,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1128.160609974977,0.005351633344335134,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1124.303650624635,0.005251378641635266,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1130.089089650148,0.005210518036269707,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1122.375170949464,0.004973527009483211,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1132.017569325318,0.004922532369501864,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1120.446691274293,0.004607298071298925,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1556.283097862916,0.0044763626074273725,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1133.946049000489,0.0044099517701083335,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1558.211577538087,0.004354041589585008,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1554.354618187745,0.004248349079667129,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1118.518211599122,0.004209826233616657,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1560.140057213258,0.004139047581898369,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1673.920358048341,0.003928849156404379,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1677.777317398683,0.0039032491475997477,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1675.848837723512,0.0038924508606103096,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1116.589731923951,0.0038192586811359964,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1679.705797073854,0.003802645825961931,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1671.99187837317,0.003720852427255319,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1135.87452867566,0.0037108142658674693,group_fam,PLASMA,0.7,MLP,BayesSearchCV,0.7574059927001104
1132.017569325318,0.004421053775109685,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1133.946049000489,0.004402175777362291,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1130.089089650148,0.004312949184161428,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1135.87452867566,0.004219238281529031,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1128.160609974977,0.004188575104197901,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1114.66125224878,0.004148257452532513,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1116.589731923951,0.004137026178711916,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1118.518211599122,0.004114680601985837,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1112.732772573609,0.004110861039599522,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1126.232130299806,0.004099782958674311,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1120.446691274293,0.0040954354093769504,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1122.375170949464,0.004073254886869784,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1124.303650624635,0.004062226369972971,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1110.804292898438,0.004004070788233818,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1137.803008350831,0.0039052373373144596,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1108.875813223267,0.003842496932898642,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1106.947333548097,0.0036109669219135747,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1427.074959626466,0.00356439832188552,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1429.003439301637,0.0035486923637379933,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1425.146479951295,0.0035368115396183413,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,0.7954333248450896
1558.211577538087,0.0036327274203529322,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1135.87452867566,0.003593979786769473,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1133.946049000489,0.003543602522945514,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1560.140057213258,0.003489092921084174,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1137.803008350831,0.00347790515467413,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1556.283097862916,0.0034673455525201322,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1112.732772573609,0.00343429888126289,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1114.66125224878,0.0034076052294100935,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1110.804292898438,0.0033872594077708376,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1496.500227932618,0.003372283798474506,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1132.017569325318,0.003350662810337964,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1116.589731923951,0.003347485207732412,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1562.068536888429,0.0032992149020274293,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1498.428707607789,0.0032957841214407,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1494.571748257448,0.0032839897438481096,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1108.875813223267,0.0032675004711706338,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1118.518211599122,0.0032520432040592253,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1492.643268582277,0.0032414230767880106,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1500.35718728296,0.0032245120835962602,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1139.731488026002,0.0032124244330728703,group_fam,PLASMA,0.7,Decision Tree,BayesSearchCV,0.731304643069349
1132.017569325318,0.0033186093992794027,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1039.450544917115,0.0033004629573797043,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1037.522065241944,0.00328815396266542,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1110.804292898438,0.0032815182493238157,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1041.379024592286,0.003277072256314926,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1130.089089650148,0.0032764751978450668,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1133.946049000489,0.003265560986480804,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1108.875813223267,0.0032630041105040784,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1035.593585566773,0.0032575567775200817,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1112.732772573609,0.003245614747363484,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1128.160609974977,0.00320442837790109,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1429.003439301637,0.0032039505643493018,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1043.307504267457,0.0031982625149061875,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1430.931918976808,0.0031971648349893526,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1432.860398651979,0.0031941229239657574,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1434.78887832715,0.003189901854435677,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1436.71735800232,0.0031889150323949848,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1033.665105891602,0.0031691362184639634,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1114.66125224878,0.0031665719652771438,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1427.074959626466,0.0031618485777616784,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,0.9089635854341737
1257.368748211427,0.0034968250374857726,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1039.450544917115,0.0034404224119764025,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1259.297227886598,0.003436276118046381,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1037.522065241944,0.0034208774155302085,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1041.379024592286,0.0034098884081490664,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1035.593585566773,0.0033764278421718093,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1255.440268536256,0.0033149273587741107,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1043.307504267457,0.003308856152792327,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1033.665105891602,0.003274565287872232,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1496.500227932618,0.0032347556137693103,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1498.428707607789,0.003231528788293944,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1130.089089650148,0.003213632610709956,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1502.285666958131,0.0032030852874082496,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1128.160609974977,0.003192911303848458,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1132.017569325318,0.0031919528188397517,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1500.35718728296,0.0031705812545789725,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1045.235983942628,0.003165095599967669,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1556.283097862916,0.0031646836483528087,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1110.804292898438,0.0031579673989647647,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1126.232130299806,0.0031460708452640874,group_fam,PLASMA,0.7,XGBoost,BayesSearchCV,0.9327731092436974
1108.875813223267,0.004266740780896595,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1110.804292898438,0.004219035083013052,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1106.947333548097,0.004179769047236394,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1112.732772573609,0.004112556923000642,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1114.66125224878,0.003985198775205893,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1105.018853872926,0.003878348549075147,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1116.589731923951,0.003847677516155901,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1118.518211599122,0.003701636591060519,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1132.017569325318,0.0036030737681481562,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1130.089089650148,0.0035748045351296186,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1120.446691274293,0.003554765058208416,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1133.946049000489,0.003482907545947509,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1128.160609974977,0.003460150580216759,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1629.56532551941,0.0034505371754287623,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1122.375170949464,0.0034110238642613847,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1631.493805194581,0.0033860999388153606,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1627.63684584424,0.0033704290806889606,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1126.232130299806,0.003346611660728508,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1103.090374197755,0.003344429979792628,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1554.354618187745,0.0033419503103585195,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,0.826555023923445
1108.875813223267,0.004108318556484674,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1110.804292898438,0.004090090692328193,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1112.732772573609,0.004021543876503965,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1106.947333548097,0.004009280637574259,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1114.66125224878,0.0039311094775875705,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1116.589731923951,0.003828332607039499,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1118.518211599122,0.0037207307639690185,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1105.018853872926,0.0037205083548720323,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1130.089089650148,0.003695461048726675,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1132.017569325318,0.003693804037268108,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1120.446691274293,0.0036159657507928147,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1128.160609974977,0.0035996347265400963,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1133.946049000489,0.0035356709500969806,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1629.56532551941,0.003519278202871511,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1554.354618187745,0.0035148886329573192,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1122.375170949464,0.0035124190412981838,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1126.232130299806,0.0034907659165104047,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
1552.426138512574,0.003464493312440217,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,0.8241626794258373
