mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,criterion,max_depth,max_features,n_estimators,target_variable,Sample Type,Train Percentage,Model,param_bootstrap,param_min_samples_leaf,param_min_samples_split,bootstrap,min_samples_leaf,min_samples_split,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,activation,alpha,hidden_layer_sizes,learning_rate,solver,param_learning_rate_init,param_max_iter,learning_rate_init,max_iter,param_splitter,splitter,param_colsample_bytree,param_subsample,colsample_bytree,subsample,param_gamma,param_min_child_weight,gamma,min_child_weight
0.22737703323364258,0.000571202445640695,0.01075897216796875,7.135921841949985e-05,,3,,257.0,0.9361111111111112,0.9569444444444445,0.9138888888888889,0.875,0.9555555555555556,0.9275,0.030560605643277953,37,,3.0,,257.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,3.0,13.0,True,3.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
0.04840364456176758,0.0011902847271639573,0.0029514312744140627,9.646704448351772e-05,,11,,51.0,0.9152777777777779,0.9777777777777779,0.9347222222222222,0.875,0.9777777777777779,0.9361111111111111,0.03909666715611513,31,,11.0,,51.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,1.0,14.0,True,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
0.27639193534851075,0.0015388173086264586,0.012540102005004883,9.275297849868772e-05,,13,,300.0,0.9569444444444445,0.9569444444444445,0.9138888888888889,0.8958333333333334,0.9777777777777779,0.9402777777777779,0.03044170709510554,25,,13.0,,300.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,1.0,18.0,True,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
0.21461877822875977,0.00025806736257015365,0.012509918212890625,0.00015061915934003493,,4,,296.0,0.9361111111111112,0.9569444444444445,0.9347222222222222,0.8319444444444445,0.9555555555555556,0.9230555555555556,0.04650268809434569,44,,4.0,,296.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,10.0,20.0,False,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
0.046704673767089845,6.741448800105775e-05,0.0032642841339111327,1.2996415218811662e-05,,5,,59.0,0.9791666666666666,0.9777777777777779,0.9347222222222222,0.8944444444444445,1.0,0.9572222222222223,0.03789809272376071,5,,5.0,,59.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,1.0,2.0,False,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.16846060752868652,0.0006462304514212288,0.009798097610473632,4.7428017733265134e-05,,14,,228.0,0.9361111111111112,0.9569444444444445,0.9347222222222222,0.8319444444444445,0.9555555555555556,0.9230555555555556,0.04650268809434569,44,,14.0,,228.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,10.0,2.0,False,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.2619429588317871,0.0002672287328802309,0.012270212173461914,4.6423715735480235e-05,,13,,291.0,0.9361111111111112,0.9569444444444445,0.9138888888888889,0.875,0.9555555555555556,0.9275,0.030560605643277953,37,,13.0,,291.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,6.0,18.0,True,6.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
0.06341280937194824,0.00014701784306513392,0.00356903076171875,1.5935638147106886e-05,,11,,68.0,0.9361111111111112,0.9777777777777779,0.9347222222222222,0.8958333333333334,1.0,0.9488888888888891,0.036402669146474054,17,,11.0,,68.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,1.0,14.0,True,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
0.2464263916015625,0.0017218584130919297,0.01141357421875,5.6024409215278726e-05,,13,,269.0,0.9361111111111112,0.9569444444444445,0.9138888888888889,0.8958333333333334,0.9555555555555556,0.9316666666666666,0.02378854896222962,34,,13.0,,269.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,3.0,18.0,True,3.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
0.2608921051025391,0.0006782392078266243,0.012058782577514648,5.755513387276518e-05,,13,,288.0,0.9361111111111112,0.9569444444444445,0.9347222222222222,0.875,0.9555555555555556,0.9316666666666666,0.029832350490741927,34,,13.0,,288.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,4.0,17.0,True,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
0.19012174606323243,0.0009507877605648657,0.010867500305175781,5.760315236945545e-05,,5,,257.0,0.9361111111111112,0.9569444444444445,0.9347222222222222,0.8319444444444445,0.9555555555555556,0.9230555555555556,0.04650268809434569,44,,5.0,,257.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,8.0,20.0,False,8.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
0.23650541305541992,0.0014003996900853175,0.012516021728515625,1.9836655028559057e-05,,15,,293.0,0.9569444444444445,0.9777777777777779,0.9347222222222222,0.9152777777777779,0.9777777777777779,0.9525,0.024491747161285698,11,,15.0,,293.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,1.0,2.0,False,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
