mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,activation,alpha,hidden_layer_sizes,learning_rate,solver,target_variable,Sample Type,Train Percentage,Model,param_criterion,param_max_depth,param_max_features,param_n_estimators,criterion,max_depth,max_features,n_estimators,param_min_samples_leaf,param_min_samples_split,param_splitter,min_samples_leaf,min_samples_split,splitter,param_colsample_bytree,param_subsample,colsample_bytree,subsample,param_learning_rate_init,param_max_iter,learning_rate_init,max_iter,param_bootstrap,bootstrap,param_gamma,param_min_child_weight,gamma,min_child_weight,param_fit_kwargs,param_model_kwargs,fit_kwargs,model_kwargs
0.4622732639312744,0.3457313136021636,0.0044507026672363,0.0004073432212303,tanh,0.0936385918771127,,,sgd,-105.70212283174408,-38.63455514025087,-127.35104829754442,-40.219057623374376,-86.66290135917964,-79.71393705041869,35.32797586111704,24,tanh,0.0936385918771127,,,sgd,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0086230590325082,3000.0,0.0086230590325082,3000.0,,,,,,,,,,
5.734401702880859,1.0731093101066609,0.0041861057281494,0.0002371582767054,tanh,4.869163471501081e-05,,,adam,-106.63984515501788,-52.89717921283074,-92.25526163346672,-69.39409301883249,-86.81105671170658,-81.59948714637089,18.657543476973046,28,tanh,4.869163471501081e-05,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.001102258201181,1572.0,0.001102258201181,1572.0,,,,,,,,,,
28.7474365234375,0.1779533743620518,0.0053110122680664,0.0012715444841195,logistic,0.1,,,adam,-320.64498430346714,-230.28431643593305,-280.3504572699688,-338.98104462334123,-285.9231308963556,-291.2367867058132,37.43342620890009,46,logistic,0.1,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.000133035970816,3000.0,0.000133035970816,3000.0,,,,,,,,,,
5.060949659347534,0.1082645171248102,0.0050262451171875,0.0005235933990385,logistic,0.1,,,adam,-336.79031074477047,-244.77259712812813,-295.6060212714576,-357.7872936365087,-301.4599049962382,-307.2832255554207,38.72770532244365,47,logistic,0.1,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0008178487247441,500.0,0.0008178487247441,500.0,,,,,,,,,,
0.3729952812194824,0.0190444354469322,0.004427433013916,0.0002215082338333,relu,0.0001377133346635,,,adam,-100.95828058736132,-49.67526301081062,-96.30064068903694,-59.45243939930968,-82.45482758815879,-77.76829025493548,20.138897033902875,20,relu,0.0001377133346635,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.01,2657.0,0.01,2657.0,,,,,,,,,,
10.062067556381226,1.4207044324934053,0.004639196395874,0.0005606814129199,relu,0.1,,,adam,-101.47497080908312,-47.18025288448593,-82.84762125150402,-60.53088121477825,-79.52256815328721,-74.31125886262771,18.78235750682248,9,relu,0.1,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.000296863514096,3000.0,0.000296863514096,3000.0,,,,,,,,,,
0.3521250247955322,0.0166297873700268,0.0043243885040283,0.0004410098621517,relu,0.000121364325954,,,adam,-101.09511238582456,-49.3352693865519,-95.39367149459204,-60.05027530095517,-83.094618574071,-77.79378942839892,20.027610673791163,21,relu,0.000121364325954,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.01,2633.0,0.01,2633.0,,,,,,,,,,
27.72338852882385,0.5663894065598017,0.0047686576843261,0.0004484821769683,logistic,0.0647751072429076,,,adam,-109.7722425257548,-53.091673301405,-94.1067565169179,-80.18098164564672,-89.10811626649348,-85.25195405124359,18.732434330094115,36,logistic,0.0647751072429076,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0002343743378678,2937.0,0.0002343743378678,2937.0,,,,,,,,,,
0.6745038509368897,0.0205898393986095,0.0041390895843505,0.0002761356366594,relu,0.0005957327877423,,,sgd,-110.2351534692088,-59.02699751830755,-115.97657851786376,-69.5978940768641,-91.08042805015108,-89.18341032647905,22.17047634826102,42,relu,0.0005957327877423,,,sgd,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.000107524935181,2648.0,0.000107524935181,2648.0,,,,,,,,,,
9.854564666748049,1.1592312261510334,0.0041618824005126,0.0001708268969523,relu,0.1,,,adam,-101.51872561985807,-47.164695599600485,-82.86085319891244,-60.67471852187873,-79.56898792832102,-74.35759617371414,18.78225715570673,10,relu,0.1,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0002884269824812,3000.0,0.0002884269824812,3000.0,,,,,,,,,,
29.274018955230712,0.8699002329106061,0.0052175045013427,0.0005566588979025,logistic,0.0996616838809716,,,adam,-110.0541891495286,-53.19371931783949,-94.28261702783163,-80.73413877802875,-89.19111204446517,-85.49115526353873,18.76206645510027,38,logistic,0.0996616838809716,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0002281204179797,3000.0,0.0002281204179797,3000.0,,,,,,,,,,
0.6936742782592773,0.0272853868242188,0.0041471481323242,0.0001178939349034,relu,0.000784255733332,,,sgd,-109.2639210138177,-57.14777041409253,-118.20588863394993,-73.46564396871082,-96.1662344459466,-90.84989169530353,22.599715008670543,45,relu,0.000784255733332,,,sgd,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0001082052278728,2657.0,0.0001082052278728,2657.0,,,,,,,,,,
1.4122968673706056,0.2555673311508429,0.0044140338897705,0.0002870541632712,tanh,0.000224236744672,,,adam,-106.58173427527376,-53.574688339298326,-92.93167791803276,-67.28717047203962,-87.4796278635679,-81.57097977364248,18.853832329585888,27,tanh,0.000224236744672,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0045831918027238,1701.0,0.0045831918027238,1701.0,,,,,,,,,,
20.562490940094,1.9663102559919767,0.0042919158935546,0.0002746667132118,relu,0.1,,,adam,-102.6402383985899,-46.910911600061134,-83.30069149458552,-63.60107629992301,-80.24699616212489,-75.33998279105688,18.86144020966164,13,relu,0.1,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0001385060094597,3000.0,0.0001385060094597,3000.0,,,,,,,,,,
0.471025276184082,0.1571867227109787,0.0044332981109619,0.0005095904208013,relu,0.0623190513169939,,,sgd,-82.374227321153,-38.467523772637584,-108.68609899515418,-39.92828651041827,-56.39318973139765,-65.16986526615213,26.89548305733597,2,relu,0.0623190513169939,,,sgd,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.01,2553.0,0.01,2553.0,,,,,,,,,,
9.685029554367066,1.569444057948652,0.0044646263122558,0.0005296200071025,tanh,0.1,,,adam,-107.20771205966795,-52.616693442877285,-92.11728221594284,-70.7574029826449,-87.03684646473599,-81.94718743317381,18.72388162277205,33,tanh,0.1,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0006236460274532,3000.0,0.0006236460274532,3000.0,,,,,,,,,,
1.5026559352874755,0.1225214164473776,0.0047936916351318,0.0013275116801913,relu,2.300356047556141e-06,,,adam,-102.0100461977205,-48.08863615420676,-85.3619555505282,-61.01569503024425,-80.61488308572804,-75.41824320368555,18.90686268602578,14,relu,2.300356047556141e-06,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0020030521956909,3000.0,0.0020030521956909,3000.0,,,,,,,,,,
3.514369249343872,1.4872700957076934,0.0042938232421875,0.0002933424764461,relu,1e-06,,,adam,-101.22610935085686,-48.07854997462453,-72.33579189073473,-41.18335678636264,-80.05074684311964,-68.57491096913968,21.828137092480823,4,relu,1e-06,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0012205808940785,3000.0,0.0012205808940785,3000.0,,,,,,,,,,
1.472711706161499,0.123295887719141,0.0041368961334228,0.0002065889820211,relu,1e-06,,,adam,-101.84444849922946,-48.10711013441092,-84.93552072436476,-60.68328251384023,-80.2172064901003,-75.15751367238914,18.839480369525475,12,relu,1e-06,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0020133477185073,3000.0,0.0020133477185073,3000.0,,,,,,,,,,
1.4719197750091553,0.1296733533267402,0.0047689914703369,0.0010121906674359,relu,1e-06,,,adam,-101.82742636751588,-48.11520617376782,-84.93084515745602,-60.66359036433317,-80.18244625295338,-75.14390286320524,18.83301080741507,11,relu,1e-06,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0020139628709933,3000.0,0.0020139628709933,3000.0,,,,,,,,,,
9.01003031730652,3.992891287582749,0.0043719768524169,0.0001372690367473,relu,1.4196167228776166e-06,,,adam,-100.865768338514,-47.65958799235004,-81.02163494102905,-43.85556388341926,-79.7004968438799,-70.62061039983845,21.674738720925028,7,relu,1.4196167228776166e-06,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0004423307649592,1756.0,0.0004423307649592,1756.0,,,,,,,,,,
0.2830972194671631,0.0128501687819117,0.004451036453247,0.0006737793579705,logistic,5.075296212416191e-06,,,sgd,-105.73048137259713,-55.36428226031292,-112.02865965182347,-68.25398403370855,-86.0699548890026,-85.48947244148893,21.535798124578587,37,logistic,5.075296212416191e-06,,,sgd,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0004412368884123,1755.0,0.0004412368884123,1755.0,,,,,,,,,,
0.9811038017272948,0.6231015730092824,0.0043567657470703,0.0004942209682904,relu,1e-06,,,sgd,-82.07885061022262,-38.35147172944967,-97.42847450169774,-39.85809324305521,-89.20010832164434,-69.38339968121392,25.199709958599826,5,relu,1e-06,,,sgd,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0023648784691018,3000.0,0.0023648784691018,3000.0,,,,,,,,,,
9.181821489334109,4.293129036294366,0.0046870708465576,0.0003516651250474,relu,1.9089932783261875e-06,,,adam,-101.04878902890584,-47.505294843264565,-82.24867680309606,-47.56301598538054,-79.74016338984785,-71.62118801009896,21.00103295264043,8,relu,1.9089932783261875e-06,,,adam,vo2max_relative,CAPILAR,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0004440521309615,1716.0,0.0004440521309615,1716.0,,,,,,,,,,
0.260533332824707,0.0738699126395811,0.0005675792694091,7.699386101398854e-05,logistic,0.0001274234120279,,,adam,-62.89523164130771,-58.58458199165405,-43.00687872340149,-55.29659779096605,-64.04827679403587,-56.76631338827303,7.554850586783672,18,logistic,0.0001274234120279,,,adam,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0054924562416003,1674.0,0.0054924562416003,1674.0,,,,,,,,,,
0.2673793792724609,0.1351887560847605,0.0005287170410156,8.067185665206797e-05,tanh,7.240415000348232e-06,,,adam,-2663.281849679272,-68.77254990780735,-73.84163847664195,-67.93782123645724,-83.84987959407236,-591.5367477788502,1035.8880433737215,45,tanh,7.240415000348232e-06,,,adam,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0031760866240976,2779.0,0.0031760866240976,2779.0,,,,,,,,,,
0.260862398147583,0.0161331616433781,0.0006568431854248,0.0001473259376221,relu,0.011552242123273,,,sgd,-1933.6011715919608,-4572.621857968646,-1786.3537543877123,-2444.198327077861,-2486.16438739518,-2644.587899684272,1002.4606635703396,50,relu,0.011552242123273,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0037873574255302,821.0,0.0037873574255302,821.0,,,,,,,,,,
0.0583971500396728,0.0138506340427041,0.0007985115051269,0.0001313823010907,tanh,0.0085917492287096,,,sgd,-423.007487812053,-213.2316223758208,-286.5117455995924,-163.0815161392818,-208.05089795793657,-258.77665397693687,91.15482842121774,43,tanh,0.0085917492287096,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0039020555027174,2542.0,0.0039020555027174,2542.0,,,,,,,,,,
0.0265485763549804,0.0033387893180364,0.0005774974822998,8.971782050785908e-05,logistic,0.0003234433112113,,,sgd,-38.314325776900574,-47.969118171830814,-55.64904057681854,-38.94888963290793,-72.8902169256549,-50.75431821682256,12.773685559578931,14,logistic,0.0003234433112113,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0004909849603393,1590.0,0.0004909849603393,1590.0,,,,,,,,,,
0.0635318756103515,0.0471920192222362,0.0005947113037109,0.000113887302121,tanh,0.0013237071763347,,,sgd,-2646.2948350691763,-101.74611341933736,-70.66372924709114,-77.75361311151542,-138.65609372638352,-607.0228769147006,1019.9126687644584,46,tanh,0.0013237071763347,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0007063830737758,2649.0,0.0007063830737758,2649.0,,,,,,,,,,
0.0531866073608398,0.0564279929222937,0.0005182266235351,4.249221104055698e-05,relu,0.0028389347324658,,,sgd,-110.9105975017085,-127.33684810841304,-60.16599488353904,-135.7643069592012,-121.21195412553936,-111.07794031568024,26.715243618099606,39,relu,0.0028389347324658,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0001673940188115,986.0,0.0001673940188115,986.0,,,,,,,,,,
1.2246708393096923,0.0602885918146494,0.0005515575408935,8.462275773277455e-05,logistic,3.4616762477019005e-05,,,adam,-891.036889696184,-687.0272210768549,-728.646761174738,-664.1380021234414,-691.1378216683389,-732.3973391479115,81.97646774622545,47,logistic,3.4616762477019005e-05,,,adam,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0002385226278827,1937.0,0.0002385226278827,1937.0,,,,,,,,,,
0.5277591705322265,0.0748046587951372,0.0005247592926025,5.360421705468984e-05,logistic,0.0024331360814553,,,adam,-75.44221697497989,-63.036921830278615,-49.02764266391085,-50.71408314436309,-65.09580282186091,-60.663333487078674,9.778271692790057,27,logistic,0.0024331360814553,,,adam,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0022921046493391,2208.0,0.0022921046493391,2208.0,,,,,,,,,,
0.0205095767974853,0.0059801227672987,0.0004954814910888,7.663388812072686e-05,relu,4.313881306190344e-06,,,sgd,-136.68233235075704,-123.81656573925726,-58.47021658438013,-155.01871887170904,-119.18205896329536,-118.63397850187977,32.54667497353596,41,relu,4.313881306190344e-06,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0005136670871403,1977.0,0.0005136670871403,1977.0,,,,,,,,,,
0.0256072044372558,0.0010428719457645,0.0006862640380859,7.576199693807289e-05,logistic,0.0003913121631495,,,sgd,-38.49880123555349,-45.63327784994133,-56.03222302441708,-39.17654000759243,-73.03205054115399,-50.47457853173167,12.916888668677474,13,logistic,0.0003913121631495,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0005201370025969,1567.0,0.0005201370025969,1567.0,,,,,,,,,,
0.1655156135559082,0.2382565366849695,0.0004792213439941,2.994142494166861e-05,relu,1e-06,,,sgd,-102.37598594859476,-128.27781123489137,-72.99077236387372,-137.56118577647044,-119.53916176176268,-112.1489834171186,22.757024515098173,40,relu,1e-06,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0001,3000.0,0.0001,3000.0,,,,,,,,,,
0.0166886806488037,0.0057509920601757,0.0004802703857421,4.326771081513763e-05,logistic,0.1,,,sgd,-75.84832967708873,-39.03491885322107,-84.77285989815994,-42.01884831163216,-89.83883885443413,-66.3027591189072,21.53811981694186,35,logistic,0.1,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0036942108923751,500.0,0.0036942108923751,500.0,,,,,,,,,,
1.183482027053833,0.2104343435171686,0.0004480361938476,5.592224541312888e-06,relu,1e-06,,,adam,-89.44219114494369,-153.9272720264331,-81.54361361905653,-100.75748043717024,-78.42632778892651,-100.81937700330602,27.651026780903816,36,relu,1e-06,,,adam,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0002617945052925,3000.0,0.0002617945052925,3000.0,,,,,,,,,,
0.0353182315826416,0.006660023115124,0.0004961967468261,2.884821457970652e-05,tanh,0.1,,,sgd,-197.55582269480044,-97.08617280400756,-153.2682876628238,-116.80438501887208,-75.79547943836688,-128.10202952377415,43.08773666792545,42,tanh,0.1,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.01,3000.0,0.01,3000.0,,,,,,,,,,
0.0142060279846191,0.0005552704644069,0.0004596233367919,1.5011966715883866e-05,logistic,0.1,,,sgd,-37.90247319182491,-50.89022832284261,-56.68453848439424,-39.67164058370125,-74.63231324462464,-51.95623876547753,13.312529658681898,15,logistic,0.1,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.000928972361968,3000.0,0.000928972361968,3000.0,,,,,,,,,,
0.0183912277221679,0.0046782684515331,0.0005594730377197,0.0001315453287851,logistic,0.1,,,sgd,-64.69152434800748,-38.08646419678562,-46.03142267327844,-42.004970003268696,-53.436387123114514,-48.85015366889095,9.408946351036889,12,logistic,0.1,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.01,3000.0,0.01,3000.0,,,,,,,,,,
0.2428403377532959,0.1202481498108759,0.0006816387176513,0.0002323903449625,tanh,0.1,,,sgd,-2666.0658319347904,-73.19247201571602,-49.499959571488525,-50.14477558542753,-98.24342215529532,-587.4292922525435,1039.472443665648,44,tanh,0.1,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0001,500.0,0.0001,500.0,,,,,,,,,,
0.0421703815460205,0.0428164840525316,0.000425386428833,8.322686855038234e-06,relu,0.0022690485850144,,,sgd,-110.4322971525692,-127.11684966351558,-60.6676495061351,-135.68817337819115,-121.28807859146966,-111.03860965837616,26.490615878698968,38,relu,0.0022690485850144,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.000167823230787,1069.0,0.000167823230787,1069.0,,,,,,,,,,
1.7257392883300782,0.8581759087680868,0.0005733489990234,9.969767589859036e-05,tanh,1e-06,,,adam,-2669.129008445793,-861.3047307906254,-679.0218216813686,-643.8292656570951,-723.2327484811595,-1115.3035150112082,780.415045490411,48,tanh,1e-06,,,adam,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0001728045299262,3000.0,0.0001728045299262,3000.0,,,,,,,,,,
0.0208312511444091,0.0063253016126026,0.0004603385925292,5.745470261344502e-05,relu,1e-06,,,sgd,-116.6769051559759,-106.5155839437886,-60.281143187585,-146.60638033015607,-122.81250863246964,-110.57850424999504,28.394369381780404,37,relu,1e-06,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0003472014860853,2903.0,0.0003472014860853,2903.0,,,,,,,,,,
0.4062620162963867,0.0918676520983808,0.0004686832427978,1.6137539014117094e-05,logistic,0.1,,,adam,-65.75174980866696,-62.1127318455785,-49.02282028954504,-54.01275041253333,-64.56920386362323,-59.09385124398941,6.490978198057942,26,logistic,0.1,,,adam,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0029642779642589,3000.0,0.0029642779642589,3000.0,,,,,,,,,,
0.4192044258117676,0.1198041761597814,0.0004928112030029,4.0474740199301374e-05,logistic,0.1,,,adam,-62.56542666535925,-60.65168097927727,-48.45198059533066,-54.228008165783365,-63.94439775379991,-57.96829883191009,5.806857488126662,22,logistic,0.1,,,adam,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0031201892174501,3000.0,0.0031201892174501,3000.0,,,,,,,,,,
0.0118504047393798,0.0002828581945639,0.0004542350769042,8.012283290338787e-06,logistic,0.1,,,sgd,-40.92248547008638,-47.33095960883179,-57.41328264530748,-41.79182561441023,-74.31380795357131,-52.35447225844143,12.452304944051486,16,logistic,0.1,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0015998632664656,3000.0,0.0015998632664656,3000.0,,,,,,,,,,
0.4357508182525634,0.1197211280953135,0.0005173206329345,5.388205030043878e-05,logistic,0.1,,,adam,-62.58539856173522,-60.55816631511123,-47.75023097898923,-54.13681989618576,-65.29305797876091,-58.06473474615648,6.335925537900204,23,logistic,0.1,,,adam,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0031051344068297,3000.0,0.0031051344068297,3000.0,,,,,,,,,,
0.4429190158843994,0.1995681501106424,0.0005855560302734,0.0001344828732785,logistic,0.1,,,adam,-66.1278284113711,-62.31760278456539,-50.2122005846828,-52.43498209517542,-62.67236612472714,-58.752996000104375,6.250096364486597,25,logistic,0.1,,,adam,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.003183395212839,3000.0,0.003183395212839,3000.0,,,,,,,,,,
0.4296258926391602,0.1048422147437044,0.0004996299743652,7.193489572448611e-05,logistic,0.1,,,adam,-62.6963151168445,-58.9135912261394,-45.74629304361691,-53.72100738636246,-64.8397192829638,-57.18338521118541,6.852745404126005,19,logistic,0.1,,,adam,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0030773733656868,3000.0,0.0030773733656868,3000.0,,,,,,,,,,
0.4310843467712402,0.1184129580564479,0.0004701614379882,9.319696562620194e-06,logistic,0.1,,,adam,-62.5380442281849,-60.519191664829314,-47.98611718957335,-54.25048637032087,-64.1534394710959,-57.88945578480087,5.984656893558506,21,logistic,0.1,,,adam,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0031180640621303,3000.0,0.0031180640621303,3000.0,,,,,,,,,,
0.4339292526245117,0.1243675694007262,0.0004652976989746,2.0639724401343683e-05,logistic,0.1,,,adam,-62.490390486244,-60.51889061915981,-45.95175526320933,-54.215952280837925,-65.51631650703386,-57.738661031296985,6.959039568788752,20,logistic,0.1,,,adam,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.003110106099387,3000.0,0.003110106099387,3000.0,,,,,,,,,,
0.4215195178985595,0.1224956999480504,0.0004543304443359,7.875178963928119e-06,logistic,0.1,,,adam,-62.6650384049504,-60.657734530502914,-49.52693948295929,-54.25803749987266,-63.494977604360855,-58.12054550452922,5.380395836947304,24,logistic,0.1,,,adam,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.0031302136273664,3000.0,0.0031302136273664,3000.0,,,,,,,,,,
0.0125514507293701,0.0004793584589494,0.0004580020904541,1.697165201303298e-05,logistic,1e-06,,,sgd,-64.68299667389344,-38.08970523466785,-46.02523935110703,-42.00568706286072,-53.43537131724506,-48.84779992795482,9.405500787654107,1,logistic,1e-06,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.01,1409.0,0.01,1409.0,,,,,,,,,,
0.0145317077636718,0.001855846039433,0.0004961967468261,5.228718933425701e-05,logistic,1e-06,,,sgd,-64.68299667389344,-38.08970523466785,-46.02523935110703,-42.00568706286072,-53.43537131724506,-48.84779992795482,9.405500787654107,1,logistic,1e-06,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.01,1277.0,0.01,1277.0,,,,,,,,,,
0.0165942192077636,0.0011798401992401,0.0006670475006103,0.0001249285508347,logistic,1e-06,,,sgd,-64.68299667389344,-38.08970523466785,-46.02523935110703,-42.00568706286072,-53.43537131724506,-48.84779992795482,9.405500787654107,1,logistic,1e-06,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.01,2752.0,0.01,2752.0,,,,,,,,,,
0.016891860961914,0.0010251339913413,0.0005733013153076,2.104770235171943e-05,logistic,2.1965466398718048e-05,,,sgd,-64.68299846158483,-38.089704554628085,-46.02524064680528,-42.00568691159391,-53.43537152972439,-48.8478004208673,9.405501510144925,9,logistic,2.1965466398718048e-05,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.01,500.0,0.01,500.0,,,,,,,,,,
0.0165520668029785,0.0011470157681244,0.0005698204040527,2.2987310015094662e-05,logistic,2.1696906020585074e-05,,,sgd,-64.68299843868506,-38.08970456333923,-46.02524063020775,-42.005686913531626,-53.43537152700272,-48.84780041455328,9.40550150089004,8,logistic,2.1696906020585074e-05,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.01,500.0,0.01,500.0,,,,,,,,,,
0.0158239364624023,0.0014789858103467,0.0005369186401367,5.253460202473694e-05,logistic,1e-06,,,sgd,-64.68299667389344,-38.08970523466785,-46.02523935110703,-42.00568706286072,-53.43537131724506,-48.84779992795482,9.405500787654107,1,logistic,1e-06,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.01,2533.0,0.01,2533.0,,,,,,,,,,
0.012416648864746,0.0005857292347815,0.0004520416259765,1.963098679406448e-05,logistic,0.0002153769565381,,,sgd,-64.68301495347286,-38.089698281108944,-46.02525259994732,-42.005685516138826,-53.43537348990833,-48.847804968115256,9.40550817529484,10,logistic,0.0002153769565381,,,sgd,vo2max_relative,PLASMA,0.8,MLP Regressor (BayesSearchCV),,,,,,,,,,,,,,,,,,,0.01,500.0,0.01,500.0,,,,,,,,,,
